state,2016,2017,2018,2019,2020
Utah,95.07,98.99,98.85,99.03,98.97
Utah,96.27,96.65,96.76,97.25,97.44
Utah,94.08,93.75,93.41,93.46,92.57
Utah,95.55,95.61,95.82,96.24,96.22
Utah,93.87,95.39,96.09,96.77,96.98
Utah,92.68,93.57,94.53,94.79,97.45
Utah,91.92,93.81,94.94,95.59,95.12
Utah,95.78,97.09,96.86,96.96,96.44
Utah,93.51,96.01,97.09,96.64,96.61
Utah,96,97.11,96.78,97.48,96.26
Utah,96.32,96.63,97.25,97.63,98.38
Utah,96.21,98.15,96.53,94.29,96.91
Utah,94.44,98.24,100,98.18,97.35
Utah,94.94,95.73,96.21,96.46,96.26
Utah,91.82,91.62,91.73,91.21,88.05
Utah,91.92,93.15,92.78,93.75,95.74
Utah,94.66,95.25,94.47,94.71,93.45
Utah,96.82,97.7,98.18,98.32,97.9
Utah,92.95,93.49,93.7,95.19,94.85
Utah,94.52,93.34,93.11,91.87,93.06
Utah,95.12,95.71,96.16,96.37,96.25
Utah,96.35,97.6,98.91,98.29,98.2
Utah,93.73,94.76,95.63,96.49,96.62
Utah,98.1,98.14,98.89,97.83,98.21
Utah,94.73,95.23,95.67,96.34,96.68
Vermont,95.04,95.64,95.75,96.07,96.12
Vermont,94.59,95.63,95.74,96.35,95.86
Vermont,93.72,95.13,96.26,96.48,96.93
Vermont,95.45,95.92,96.28,96.52,96.4
Vermont,92.88,94.92,95.51,96.12,94.81
Vermont,94.96,95.62,95.76,96.3,95.58
Vermont,93.93,95.08,95.28,95.77,95.41
Vermont,96.06,96.23,95.89,96.33,96.34
Vermont,95.69,95.74,95.5,96.25,96.22
Vermont,94.78,95.64,95.54,95.8,95.82
Vermont,94.48,95.32,96.23,96.86,96.51
Vermont,95.4,96.06,96.54,96.83,96.82
Vermont,93.95,94.39,94.58,95.8,95.61
Vermont,95.46,95.53,95.9,96.2,96.22
Virginia,92.97,94.58,95.81,96.09,96.22
Virginia,96.76,96.81,97.13,97.45,96.61
Virginia,95.44,95.62,94.42,95.57,95.43
Virginia,95.97,96.74,97.23,96.58,95.58
Virginia,94.47,94.45,93.9,94.21,95.14
Virginia,95.51,96.46,96.2,96.75,97.23
Virginia,96.6,96.79,97.06,97.28,97.15
Virginia,95.11,95.89,96.36,96.49,97.08
Virginia,91.32,90.92,91.23,91.96,93.62
Virginia,95.28,95.65,95.98,96.39,96.57
Virginia,93.5,93.27,92.88,94.62,95.68
Virginia,95.9,96.17,96.07,96.83,97.17
Virginia,93.21,92.23,92.86,90.42,93.11
Virginia,90.32,91.44,91.89,92.79,93.54
Virginia,91.28,91.64,93.13,92.98,94.22
Virginia,95.67,96.63,96.33,96.3,96.16
Virginia,92.87,93.7,94.57,96.26,96.99
Virginia,94.72,96.21,96.51,97.26,95.61
Virginia,92.71,93.81,95.04,97.02,96.94
Virginia,93,93.23,94.25,94.02,94.5
Virginia,93.57,94.45,95.07,95.09,95.3
Virginia,95.2,96.68,96.23,95.59,97.05
Virginia,94.44,95.94,98.57,98.09,98.26
Virginia,93.56,94.05,94.66,94.86,95.99
Virginia,91.45,93.02,93.03,95.35,97.72
Virginia,92.82,94.41,94.36,95.13,95.13
Virginia,90.66,91.67,92.99,93.64,93.71
Virginia,93.78,94.45,94.92,93.16,91.98
Virginia,95.33,95.5,95.82,96.1,95.95
Virginia,95.98,95.99,96.6,96.83,97.07
Virginia,93.08,94.5,97.59,97.7,96.91
Virginia,94.66,95.15,94.8,97.59,97.48
Virginia,93.64,94.58,94.98,95.28,95.7
Virginia,94.95,95.88,96.32,96.76,96.69
Virginia,95.33,95.18,95.38,95.07,95.85
Virginia,95.82,96.67,97.13,96.87,96.36
Virginia,94.87,96.63,96.77,96.44,96.26
Virginia,92.87,92.58,93.53,94.47,95.66
Virginia,92.2,93.67,94.95,95.12,95.62
Virginia,93.36,94.29,93.39,95.12,94.66
Virginia,94.6,95.06,95.75,96.8,96.12
Virginia,96.19,96.57,97.01,97.31,96.79
Virginia,93.66,94.16,94.72,95.55,95.94
Virginia,90.57,91.27,91.66,92.23,93.66
Virginia,98.69,99.45,99.44,96.26,88.63
Virginia,91.85,93.03,92.11,93.63,94.05
Virginia,95.08,95.15,95.96,95.68,95.86
Virginia,94,95.61,94.08,96.96,96.46
Virginia,93.52,95.06,96,96.94,96.12
Virginia,96.06,96.33,97.04,95.95,95.93
Virginia,94.61,95.64,96.57,95.91,90.1
Virginia,87.74,88.58,89.67,90.94,90.28
Virginia,96.08,96.23,96.51,96.76,96.44
Virginia,91.88,92.27,93.73,94.58,94.82
Virginia,93.79,95.5,95.61,95.47,96.23
Virginia,94.69,94.35,94.54,94.92,95.9
Virginia,98,98.65,97.26,95.57,95.55
Virginia,93.87,95,95.68,96.11,96.59
Virginia,94.71,93.7,95.56,94.49,94.81
Virginia,95.36,95.75,95.34,95.86,96.52
Virginia,96.17,96.3,96.07,96.5,96.9
Virginia,95.12,94.9,95.5,96.5,96.89
Virginia,92.96,95.58,96.91,96,95.63
Virginia,92.43,92.15,93.6,95.37,93.96
Virginia,91.74,94.24,96.28,95.94,95.69
Virginia,92.35,93.51,94.16,94.26,94.47
Virginia,91.38,92.2,93.54,93.51,94.76
Virginia,92.3,93.4,94.31,94.85,96.25
Virginia,93.35,93.29,93.82,94.23,94.68
Virginia,95.42,95.96,97.55,97.64,98.56
Virginia,93.41,94.76,93.62,93.45,94.06
Virginia,90.6,91.53,92.63,94.76,93.46
Virginia,94.63,94.96,95.3,95.43,95
Virginia,93.3,93.14,93.9,94.18,95.11
Virginia,97.56,97.07,96.1,95.75,95.84
Virginia,93.69,93.61,98.09,97.86,97.54
Virginia,95.23,95.19,96.34,96.81,96.67
Virginia,95.2,94.99,94.11,95.1,95.23
Virginia,94.84,95.42,96.32,96.9,96.88
Virginia,93.37,93.19,93.17,93.57,93.45
Virginia,92.23,93.77,94.44,94.96,96.26
Virginia,94.47,94.81,95.15,95.77,95.99
Virginia,92.66,93.65,94.2,94.31,94.49
Virginia,94.17,95.7,95.7,95.85,95.25
Virginia,94.4,94.53,94.72,94.78,93.99
Virginia,95.1,95.74,95.97,96.28,96.19
Virginia,91.77,92.31,92.84,94.28,95.24
Virginia,93.39,94.47,91.25,92.95,93.16
Virginia,91.67,92.16,92.42,93.52,92.95
Virginia,93.52,94,93.91,94.7,94.21
Virginia,93.57,93.58,94.08,94.78,95.76
Virginia,93.4,92.7,92.34,93.8,87.3
Virginia,89.63,90.4,90.79,90.64,90.76
Virginia,92.45,93.77,93.4,94.43,95.77
Virginia,93.93,93.57,93.97,94.38,94.73
Virginia,96.02,96.12,96.74,96.96,96.71
Virginia,91.32,92.31,94.1,93.94,93.67
Virginia,93.86,95.28,97.59,97.71,98.17
Virginia,96.13,96.37,95.93,95.81,95.96
Virginia,93.71,94.2,94.91,95.34,94.76
Virginia,91.64,89.79,90.86,91.9,93.94
Virginia,94.77,94.36,95.12,96.89,97.26
Virginia,88.18,89.94,90.78,91.46,92.86
Virginia,81.23,79.6,76.7,76.63,83.26
Virginia,94.46,95.92,95.96,95.87,95.97
Virginia,94.7,95.78,96.13,96.15,95.56
Virginia,85.39,85.22,85.03,86.39,90.06
Virginia,92.61,94.37,94.64,95.23,94.21
Virginia,93.39,94.5,93.56,92.67,91.66
Virginia,91.08,92.19,92.76,93.92,93.88
Virginia,94.09,94.67,95.54,95.13,95.26
Virginia,89.16,90.04,91.69,93.09,91.59
Virginia,96.07,95.88,95.79,97.41,96.64
Virginia,92.83,92.64,93.83,94.22,93.69
Virginia,93.96,92.59,94.26,95.01,95.64
Virginia,95.42,94.04,93.7,95.51,96.89
Virginia,90,91.72,92.22,93.99,96.06
Virginia,91.71,92.49,93.26,93.84,94.29
Virginia,90.32,91.49,91.81,92.36,92.01
Virginia,86.43,86.54,86.17,89.38,91.42
Virginia,86.33,87.81,88.73,88.32,87.39
Virginia,96.78,95.31,94.71,98.02,98.27
Virginia,89.14,90.29,90.76,92.24,93.75
Virginia,90.79,92.46,94.07,95.49,93.52
Virginia,90.91,91.19,92.35,93.46,93.68
Virginia,92.62,93.44,93.15,93.73,93.27
Virginia,94.97,95.26,94.81,95.65,95.07
Virginia,94.99,96.09,96.75,96.28,96.32
Virginia,92.72,93.28,93.77,93.75,93.8
Virginia,94.24,94.72,95.15,95.44,95.62
Virginia,94.87,95.58,95.52,95.27,95.38
Virginia,90.92,92.69,92.51,94.21,94.81
Virginia,94.88,95.7,96.25,96.83,94.71
Washington,93.93,94.08,93.71,93.34,93.71
Washington,91.71,93.32,93.13,93.36,94.24
Washington,93.47,94.02,94.79,95.12,94.66
Washington,93.16,94.24,94.74,96.07,96.32
Washington,90.72,91.18,92.31,92.32,93.39
Washington,92.76,93.76,94.6,95.18,94.86
Washington,91.01,92.13,95.5,94.61,98.27
Washington,90.34,91.62,92.19,93.39,93.54
Washington,94.94,96.12,96.01,95.98,95.83
Washington,90.18,90.49,92.3,92.23,92.68
Washington,93.22,94.23,94.43,93.57,94.34
Washington,95.59,92.84,92.58,92.99,93.47
Washington,90.93,93.05,94.38,93.81,94.24
Washington,87.86,89.94,91.64,92.92,93.63
Washington,92.29,93.29,93.89,94.37,94.19
Washington,92.78,92.51,93.67,94.31,93.01
Washington,94.48,95,95.5,95.79,95.73
Washington,93.01,94.35,94.79,95.36,95.6
Washington,93.34,94.68,94.03,94.37,93.89
Washington,94.65,95.02,93.83,93.61,93.85
Washington,90.32,91.21,91.79,92.88,93.36
Washington,95.88,95.8,95.65,96.36,96.41
Washington,89.21,91.72,92.52,93.08,93.64
Washington,91.89,93.27,93.65,94.33,94.51
Washington,92.26,93.59,93.22,93.7,94.59
Washington,90.89,92.03,93.96,92.67,93.58
Washington,92.15,93.1,94.18,94.72,95.01
Washington,94.94,95.95,96.97,97.57,97.88
Washington,92.76,93.57,94.23,94.51,94.88
Washington,92.34,93.78,95.2,95.65,94.21
Washington,93.81,94.61,95.43,95.92,95.85
Washington,92.77,93.74,94.38,94.36,94.55
Washington,91.09,93.28,93.28,94.68,94.42
Washington,91.59,92.34,93.14,93.62,93.88
Washington,93.03,93.75,94.73,92.46,94.43
Washington,93.59,94,94.82,95.29,94.49
Washington,92.27,93.22,93.7,94.32,94.81
Washington,91.05,91.53,90.99,91.88,91.84
Washington,91.65,92.52,93.39,93.6,93.56
West Virginia,92.07,91.13,91.98,92.35,91.6
West Virginia,91,91.68,93.13,94.05,94.04
West Virginia,90.35,89.36,90.63,89.41,87.61
West Virginia,85.37,84.73,86.15,85.59,87.7
West Virginia,95.85,96.49,96.94,96.21,96.19
West Virginia,93.41,94.48,94.65,94.57,94.29
West Virginia,83.79,85.54,84.73,85.98,89.36
West Virginia,89.05,89.16,91.87,92.08,87.21
West Virginia,93.51,93.46,94.99,96.12,95.81
West Virginia,91.52,91.62,92.64,92.38,92.74
West Virginia,89.42,87.74,90.41,89.15,88.93
West Virginia,94.03,94.77,94.94,93.22,93.41
West Virginia,92.15,93.23,93.3,94.31,94.06
West Virginia,92.4,94.32,94.71,94.75,93
West Virginia,93.37,92.49,92.89,92.46,91.84
West Virginia,93.08,94.92,97,96.78,96.41
West Virginia,92.7,93.46,93.28,94.12,94.24
West Virginia,94.59,95.38,95.7,96,96.58
West Virginia,92.44,92.72,93.1,93.97,94.31
West Virginia,93.58,93.46,93.8,94.08,94.29
West Virginia,92.56,92.53,93.88,93.15,93.45
West Virginia,93.02,92.65,93.23,94.64,94.24
West Virginia,87.69,87.22,86.76,85.64,85.89
West Virginia,87.3,88.83,90.66,87.49,85
West Virginia,94.05,94.51,94.07,94.01,94.34
West Virginia,94.01,94.12,95.11,95.74,96.31
West Virginia,89.75,92.3,93.98,96.27,97.1
West Virginia,93.82,93.83,93.96,92.68,93.62
West Virginia,92.21,93.08,93.58,94.39,92.62
West Virginia,84.21,84.41,83.45,85.73,85.98
West Virginia,93.93,93.92,93.38,93.61,93.4
West Virginia,90.87,90.96,92.16,90.3,90.04
West Virginia,87.78,88.87,91.4,92.96,93.77
West Virginia,92.31,92.72,93.21,93.03,91.68
West Virginia,94.54,94.95,94.88,93.99,94.14
West Virginia,95.67,95.05,95.18,95.64,96.38
West Virginia,91.63,92.55,91.01,90.21,92.37
West Virginia,94.31,93.69,95.35,95.56,93.03
West Virginia,92.29,91.62,91.76,91.77,90.86
West Virginia,96.86,96.54,96.75,96.26,96.3
West Virginia,92.29,92.42,92.24,91.9,93.07
West Virginia,92.57,92.72,93.43,94.02,92.88
West Virginia,91.57,91.5,92.13,94.4,94.85
West Virginia,89.48,90.84,90.28,91.5,89.93
West Virginia,89.27,88.88,90.05,88.28,90.22
West Virginia,90.92,91.14,91.86,91.02,89.87
West Virginia,91.81,92.58,93.49,93.84,94.92
West Virginia,91.54,91.79,93.56,94.33,92.37
West Virginia,92.31,91.86,91.98,92.94,94.2
West Virginia,90.5,91.2,92.18,93.7,95.08
West Virginia,89.16,89.35,89.17,89.37,88.16
West Virginia,91.53,93.34,93.04,93.76,91.91
West Virginia,94.63,92.2,94.23,95.38,95.82
West Virginia,92.37,94.04,94.87,95.38,94.96
West Virginia,87.92,88.26,86.81,86.57,88.38
Wisconsin,90.51,91.9,92.56,93.97,94.15
Wisconsin,92.83,92.84,94.07,94.67,94.17
Wisconsin,94.63,96.36,96.76,97.35,97.12
Wisconsin,93.24,94.48,95.29,95.36,96.04
Wisconsin,94.67,95.56,96.51,97,97.21
Wisconsin,96.25,96.45,97.94,98.01,97.9
Wisconsin,93.66,94.86,95.03,95.81,94.38
Wisconsin,97.4,98,97.79,97.8,97.78
Wisconsin,95.81,96.32,96.74,96.92,97.36
Wisconsin,95.84,96.72,96.96,97.26,96.99
Wisconsin,95.69,96.21,96.62,97.16,97.15
Wisconsin,94.57,95.89,96.55,97.23,97.43
Wisconsin,95.62,96.21,96.86,97.39,97.53
Wisconsin,95.15,95.23,95.74,95.96,95.89
Wisconsin,94.14,95.37,96.05,96.74,96.46
Wisconsin,93.63,94.35,95.75,96.11,95.99
Wisconsin,94.5,95.34,96.36,96.59,96.62
Wisconsin,95.17,96,96.29,96.37,96.11
Wisconsin,92.41,93.57,93.95,94.52,94.31
Wisconsin,95.36,96.02,96.26,96.74,96.45
Wisconsin,90.25,91.75,93.25,93.93,95.05
Wisconsin,95.69,96.48,96.95,97.34,97.01
Wisconsin,96.98,97.42,97.85,98.02,96.73
Wisconsin,94.96,96.59,97.19,96.85,97.02
Wisconsin,95.72,96.52,96.77,97.22,97.91
Wisconsin,92.83,92.18,92.65,93.03,94.47
Wisconsin,94.43,95.27,94.97,95.16,94.84
Wisconsin,95.31,95.71,96.32,96.75,96.74
Wisconsin,94.16,95.7,96.27,96.64,96.21
Wisconsin,91.35,92.16,93.19,93.69,93.57
Wisconsin,95.36,96.55,97.15,97.76,98.02
Wisconsin,95.2,95.38,95.98,96.42,96.51
Wisconsin,97,97.29,97.83,97.89,98.25
Wisconsin,92.76,93.26,92.79,94.06,95.21
Wisconsin,95.11,95.96,96.15,96.15,96.15
Wisconsin,95.15,96.32,97.01,97.41,97.6
Wisconsin,95.22,96.17,96.6,97.25,97.04
Wisconsin,93.41,94.26,95.2,95.65,95.56
Wisconsin,93.7,94.48,94.84,95.2,95.83
Wisconsin,89,91.94,94.14,91.17,89.61
Wisconsin,91.88,92.86,93.82,94.69,94.88
Wisconsin,93.95,95.26,96.43,97.2,97.72
Wisconsin,94.99,95.53,96.45,97.36,97.38
Wisconsin,94.93,96.08,97.12,97.65,97.77
Wisconsin,96.31,96.9,97.12,97.24,96.84
Wisconsin,96.46,96.99,97.02,97.41,97.25
Wisconsin,95.78,96.64,97.44,97.94,97.57
Wisconsin,97.23,97.29,97.44,97.65,96.88
Wisconsin,94.17,95.16,95.87,96.4,96.06
Wisconsin,93.82,95.38,96.3,96.67,96.75
Wisconsin,96.05,97.1,97.82,97.77,98.19
Wisconsin,92.52,94.18,95.24,95.71,96.01
Wisconsin,96.4,96.46,97.35,97.71,97.88
Wisconsin,92.61,93.65,94.4,94.85,95.46
Wisconsin,95.07,95.95,96.19,96.38,95.89
Wisconsin,95.92,96.68,97.56,97.96,97.94
Wisconsin,95.21,96.4,96.75,97.08,97.69
Wisconsin,92.33,93.81,94.24,94.31,94.95
Wisconsin,95.46,96.12,97.5,97.01,96.8
Wisconsin,94.95,95.63,96.36,96.88,96.69
Wisconsin,95.52,96.16,96.28,96.33,96.4
Wisconsin,96.74,96.71,97.01,97.24,97.52
Wisconsin,96.39,97.09,97.25,97.53,97.67
Wisconsin,92.32,92.12,92.68,93.06,94.36
Wisconsin,93.56,94.38,95.79,96.21,96.62
Wisconsin,94.66,94.88,95.63,96.48,96.4
Wisconsin,95.98,96.57,97.11,97.11,97.07
Wisconsin,96.33,96.74,97.09,97.07,96.97
Wisconsin,95.45,96.22,96.93,97.38,97.67
Wisconsin,93.66,95.02,96.02,95.67,95.87
Wisconsin,95.58,96.42,96.69,96.94,97.03
Wisconsin,94.33,95.2,96.19,96.21,96.04
Wyoming,95.42,95.23,95.66,95.47,95.89
Wyoming,96.72,95.27,94.87,92.6,92.69
Wyoming,95.33,95.4,95.43,96.39,95.92
Wyoming,95.86,96.63,97.24,96.95,96.33
Wyoming,94.72,94.23,95.26,94.59,94.63
Wyoming,95.61,96.37,96.53,97.76,99
Wyoming,92.66,94.05,93.96,94.12,92.59
Wyoming,93.08,93.51,93.11,92.59,95.43
Wyoming,96.47,95.94,97.53,97.02,97.1
Wyoming,95.49,95.69,95.99,96.22,97.19
Wyoming,94.41,94.71,94.7,94.87,95.08
Wyoming,94.38,94.04,95.56,94.87,97.28
Wyoming,95.14,94.9,95.39,95.68,95.69
Wyoming,99.54,100,98.57,95.55,95.04
Wyoming,96.21,96.69,96.64,96.84,97.56
Wyoming,96.1,97.5,97.33,98.02,97.9
Wyoming,96.2,96.87,97.31,96.95,96.39
Wyoming,97.21,95.76,96.59,95.86,94.71
Wyoming,94.93,94.81,94.8,93.91,93.75
Wyoming,97.88,98.73,98.55,98.92,98.16
Wyoming,93.61,93.62,93.95,93.72,95.54
Wyoming,92.56,93.92,93.81,96.08,95.76
Wyoming,96.39,97.76,96.46,95.86,96.1
Puerto Rico,64.38,59.11,61.56,65.88,70.21
Puerto Rico,78.83,82.42,85.75,88.79,92.31
Puerto Rico,77.83,77.43,79.63,79.23,82.61
Puerto Rico,75.44,79.29,81.53,87.26,90.32
Puerto Rico,94,93.6,94.62,94.92,93.99
Puerto Rico,84.55,85.71,87.06,89.12,90.4
Puerto Rico,81.89,82.58,82.39,82.1,82.32
Puerto Rico,77.74,84.32,87.92,86.23,87.1
Puerto Rico,82.32,81.05,81.59,80.24,81.38
Puerto Rico,90.82,88.29,86.73,81.89,82.03
Puerto Rico,84.81,85.52,86.31,87.34,88.44
Puerto Rico,88.99,87.22,85.98,85.18,87.15
Puerto Rico,84.57,84.64,86.15,86.77,87.22
Puerto Rico,80,80.86,83.99,87.37,92.66
Puerto Rico,77.75,76.65,76.62,76.52,77.77
Puerto Rico,85.75,85.94,85.23,85.23,85.69
Puerto Rico,70.32,72.1,74.9,79.03,83.34
Puerto Rico,87.86,89.36,91.11,90.69,91.86
Puerto Rico,88.59,88.15,88.13,87.3,89.49
Puerto Rico,85.87,79.87,79.98,80.37,78.45
Puerto Rico,83.46,83.12,83.06,84.94,87.34
Puerto Rico,89.64,91.8,92.58,93.9,93.1
Puerto Rico,77.96,74.99,73.8,76.2,82.79
Puerto Rico,72.25,70.89,69.81,67.95,74.09
Puerto Rico,96.43,98.41,99.16,96.89,96.72
Puerto Rico,78.94,79.3,77.97,80.9,81.23
Puerto Rico,74.21,71.55,71.65,73.84,74.13
Puerto Rico,83.1,82.7,82.78,82.05,81.1
Puerto Rico,69.17,68.8,69.89,70.43,65.15
Puerto Rico,85.48,92.13,92.21,92.24,91.23
Puerto Rico,77.66,76.11,77.31,78.32,76.35
Puerto Rico,88.44,89.41,89.74,90.45,90.45
Puerto Rico,85.1,85.17,83.58,83.08,84.01
Puerto Rico,89.51,90.63,92.95,93.27,93.94
Puerto Rico,77.96,76.95,76.86,77.37,79.46
Puerto Rico,87.41,86.67,86.44,88.67,90.5
Puerto Rico,79.85,80.62,81.55,84.81,89.24
Puerto Rico,71.93,72.9,77.84,84.93,85.54
Puerto Rico,80.24,78.05,77.95,78.39,78.64
Puerto Rico,73.98,73.14,72.96,76.49,80.19
Puerto Rico,82.63,82.21,78.77,77.1,80.5
Puerto Rico,63.96,63.82,71.52,80.39,86.04
Puerto Rico,97.19,97.59,96.85,95.13,93.95
Puerto Rico,79.24,79,81.74,85.51,86.95
Puerto Rico,73.94,71.45,73.01,75.22,74.36
Puerto Rico,73.65,72.66,74.78,74.83,74.48
Puerto Rico,82.98,81.92,82.82,81.65,81.78
Puerto Rico,87.74,87.91,87.48,90.91,92.87
Puerto Rico,75.61,75.43,73.04,73.15,74.4
Puerto Rico,76.32,74.12,73.16,73.52,74.1
Puerto Rico,76.3,73.76,73.54,75.64,77.12
Puerto Rico,78.18,79.47,79.21,78.19,81.94
Puerto Rico,88.41,88.84,89.71,84.82,82.83
Puerto Rico,78.03,76.19,75.92,76.41,81.82
Puerto Rico,71.35,67.9,65.85,68.39,74.54
Puerto Rico,74.01,80.07,80.83,81.36,81.15
Puerto Rico,75.41,76.74,76.15,77.96,82.03
Puerto Rico,82.96,84.71,85.82,87.63,88.31
Puerto Rico,83.59,86.89,88.17,92.02,94.87
Puerto Rico,85.39,85.68,90.15,92.73,92.96
Puerto Rico,77.15,77.07,76.67,77.99,79.43
Puerto Rico,78.28,78.58,82.56,83.2,81.6
Puerto Rico,88.65,90.91,91.52,94.67,94.16
Puerto Rico,92.34,91.7,92.4,93.43,92.51
Puerto Rico,84.59,84.96,84.61,84.17,83.85
Puerto Rico,85.79,88.33,90.72,91.97,91.12
Puerto Rico,69.87,72.04,74.14,79.97,84.54
Puerto Rico,89.09,90.28,91.56,92.93,93.5
Puerto Rico,84.96,86.19,87.9,88.5,89.74
Puerto Rico,81.67,81.33,82.49,84.09,85.64
Puerto Rico,92,92.67,93.25,94.6,95.28
Puerto Rico,70.93,70,70.63,68.99,66.67
Puerto Rico,78.98,78.48,79.65,78.45,80.28
Puerto Rico,82.71,83.25,81.18,82.58,81.94
Puerto Rico,87.73,87.24,85.11,92.5,86.88
Puerto Rico,75.19,75.19,77.21,78.14,79.96
Puerto Rico,75.81,74.58,74.12,80.24,81.89
Puerto Rico,75.95,75.96,80.06,79.78,82.45
