state,pct,COUNTY
Kansas,73.34,Jefferson County
Kansas,60.1,Jewell County
Kansas,80.1,Johnson County
Kansas,59.76,Kearny County
Kansas,72.79,Kingman County
Kansas,68.21,Kiowa County
Kansas,59.05,Labette County
Kansas,65.26,Lane County
Kansas,60.53,Leavenworth County
Kansas,66.71,Lincoln County
Kansas,59.55,Linn County
Kansas,64.95,Logan County
Kansas,67.86,Lyon County
Kansas,73.34,McPherson County
Kansas,67.04,Marion County
Kansas,70.16,Marshall County
Kansas,64.87,Meade County
Kansas,72.79,Miami County
Kansas,64.44,Mitchell County
Kansas,56.07,Montgomery County
Kansas,64.89,Morris County
Kansas,63.84,Morton County
Kansas,73.53,Nemaha County
Kansas,62.69,Neosho County
Kansas,74.64,Ness County
Kansas,66.98,Norton County
Kansas,62.61,Osage County
Kansas,66.57,Osborne County
Kansas,69.21,Ottawa County
Kansas,63.98,Pawnee County
Kansas,66.48,Phillips County
Kansas,72.46,Pottawatomie County
Kansas,67.31,Pratt County
Kansas,66.44,Rawlins County
Kansas,63.57,Reno County
Kansas,66.33,Republic County
Kansas,70.85,Rice County
Kansas,67.61,Riley County
Kansas,64.91,Rooks County
Kansas,78.1,Rush County
Kansas,66.79,Russell County
Kansas,62.36,Saline County
Kansas,74.27,Scott County
Kansas,62.92,Sedgwick County
Kansas,60.12,Seward County
Kansas,66.95,Shawnee County
Kansas,71.66,Sheridan County
Kansas,65.97,Sherman County
Kansas,64.56,Smith County
Kansas,70.12,Stafford County
Kansas,56.5,Stanton County
Kansas,61.06,Stevens County
Kansas,66.43,Sumner County
Kansas,74.53,Thomas County
Kansas,68.07,Trego County
Kansas,68.02,Wabaunsee County
Kansas,71.13,Wallace County
Kansas,71.05,Washington County
Kansas,76.14,Wichita County
Kansas,65.09,Wilson County
Kansas,61.2,Woodson County
Kansas,50.23,Wyandotte County
Kentucky,51.9,Adair County
Kentucky,51.08,Allen County
Kentucky,62.54,Anderson County
Kentucky,53.66,Ballard County
Kentucky,50.51,Barren County
Kentucky,47,Bath County
Kentucky,33.77,Bell County
Kentucky,70.29,Boone County
Kentucky,58.41,Bourbon County
Kentucky,49.97,Boyd County
Kentucky,57.86,Boyle County
Kentucky,57.5,Bracken County
Kentucky,37.41,Breathitt County
Kentucky,53.62,Breckinridge County
Kentucky,68,Bullitt County
Kentucky,48.68,Butler County
Kentucky,55.31,Caldwell County
Kentucky,61.88,Calloway County
Kentucky,70.78,Campbell County
Kentucky,47.05,Carlisle County
Kentucky,49.81,Carroll County
Kentucky,43.64,Carter County
Kentucky,37.96,Casey County
Kentucky,38.91,Christian County
Kentucky,55.73,Clark County
Kentucky,28.27,Clay County
Kentucky,37.85,Clinton County
Kentucky,52.82,Crittenden County
Kentucky,48.4,Cumberland County
Kentucky,60.63,Daviess County
Kentucky,48.28,Edmonson County
Kentucky,37.89,Elliott County
Kentucky,41.97,Estill County
Kentucky,65.88,Fayette County
Kentucky,46.51,Fleming County
Kentucky,40.5,Floyd County
Kentucky,63.55,Franklin County
Kentucky,37.55,Fulton County
Kentucky,57.24,Gallatin County
Kentucky,57,Garrard County
Kentucky,56.97,Grant County
Kentucky,52.04,Graves County
Kentucky,46.93,Grayson County
Kentucky,43.22,Green County
Kentucky,57.89,Greenup County
Kentucky,61.67,Hancock County
Kentucky,50.92,Hardin County
Kentucky,34.63,Harlan County
Kentucky,55.52,Harrison County
Kentucky,46.16,Hart County
Kentucky,57.08,Henderson County
Kentucky,52.05,Henry County
Kentucky,48.54,Hickman County
Kentucky,55.33,Hopkins County
Kentucky,41.87,Jackson County
Kentucky,62.79,Jefferson County
Kentucky,62.58,Jessamine County
Kentucky,44.5,Johnson County
Kentucky,67.2,Kenton County
Kentucky,35.29,Knott County
Kentucky,33.76,Knox County
Kentucky,56.42,Larue County
Kentucky,45.66,Laurel County
Kentucky,42.46,Lawrence County
Kentucky,37.77,Lee County
Kentucky,37.08,Leslie County
Kentucky,36.74,Letcher County
Kentucky,40.34,Lewis County
Kentucky,48.58,Lincoln County
Kentucky,60.36,Livingston County
Kentucky,56.25,Logan County
Kentucky,58.59,Lyon County
Kentucky,55.39,McCracken County
Kentucky,33.25,McCreary County
Kentucky,60,McLean County
Kentucky,59.46,Madison County
Kentucky,41.44,Magoffin County
Kentucky,54.66,Marion County
Kentucky,59.62,Marshall County
Kentucky,50.84,Martin County
Kentucky,55.95,Mason County
Kentucky,55.33,Meade County
Kentucky,37.38,Menifee County
Kentucky,59.42,Mercer County
Kentucky,47.46,Metcalfe County
Kentucky,43.45,Monroe County
Kentucky,51.33,Montgomery County
Kentucky,42.63,Morgan County
Kentucky,54.8,Muhlenberg County
Kentucky,65.09,Nelson County
Kentucky,45.75,Nicholas County
Kentucky,50.51,Ohio County
Kentucky,78.28,Oldham County
Kentucky,57.15,Owen County
Kentucky,30.54,Owsley County
Kentucky,58.2,Pendleton County
Kentucky,43.69,Perry County
Kentucky,46.85,Pike County
Kentucky,50.66,Powell County
Kentucky,48.28,Pulaski County
Kentucky,44.14,Robertson County
Kentucky,48.43,Rockcastle County
Kentucky,55.78,Rowan County
Kentucky,45.99,Russell County
Kentucky,72.49,Scott County
Kentucky,64.1,Shelby County
Kentucky,59.29,Simpson County
Kentucky,72.7,Spencer County
Kentucky,55.35,Taylor County
Kentucky,41.7,Todd County
Kentucky,48.15,Trigg County
Kentucky,55.23,Trimble County
Kentucky,62.05,Union County
Kentucky,62.45,Warren County
Kentucky,58.98,Washington County
Kentucky,45.67,Wayne County
Kentucky,57.37,Webster County
Kentucky,45.83,Whitley County
Kentucky,27.9,Wolfe County
Kentucky,65.27,Woodford County
Louisiana,49.95,Acadia Parish
Louisiana,52.6,Allen Parish
Louisiana,69.45,Ascension Parish
Louisiana,52.53,Assumption Parish
Louisiana,44.12,Avoyelles Parish
Louisiana,48.01,Beauregard Parish
Louisiana,37.27,Bienville Parish
Louisiana,53.69,Bossier Parish
Louisiana,47.27,Caddo Parish
Louisiana,56.35,Calcasieu Parish
Louisiana,39.86,Caldwell Parish
Louisiana,59.61,Cameron Parish
Louisiana,50.58,Catahoula Parish
Louisiana,42.14,Claiborne Parish
Louisiana,41.01,Concordia Parish
Louisiana,47.65,De Soto Parish
Louisiana,59.59,East Baton Rouge Parish
Louisiana,25.52,East Carroll Parish
Louisiana,58.16,East Feliciana Parish
Louisiana,40.23,Evangeline Parish
Louisiana,40.17,Franklin Parish
Louisiana,49.52,Grant Parish
Louisiana,47.32,Iberia Parish
Louisiana,52.86,Iberville Parish
Louisiana,44.66,Jackson Parish
Louisiana,52.09,Jefferson Parish
Louisiana,53.07,Jefferson Davis Parish
Louisiana,61.95,Lafayette Parish
Louisiana,55.72,Lafourche Parish
Louisiana,52.68,La Salle Parish
Louisiana,57.12,Lincoln Parish
Louisiana,62.07,Livingston Parish
Louisiana,35.73,Madison Parish
Louisiana,46.16,Morehouse Parish
Louisiana,45.09,Natchitoches Parish
Louisiana,49.36,Orleans Parish
Louisiana,49.89,Ouachita Parish
Louisiana,50.47,Plaquemines Parish
Louisiana,50.08,Pointe Coupee Parish
Louisiana,49.04,Rapides Parish
Louisiana,40.7,Red River Parish
Louisiana,38.85,Richland Parish
Louisiana,43.81,Sabine Parish
Louisiana,44.88,St. Bernard Parish
Louisiana,63.17,St. Charles Parish
Louisiana,47.21,St. Helena Parish
Louisiana,59.22,St. James Parish
Louisiana,52.7,St. John the Baptist Parish
Louisiana,51.82,St. Landry Parish
Louisiana,49.22,St. Martin Parish
Louisiana,41.39,St. Mary Parish
Louisiana,60.92,St. Tammany Parish
Louisiana,51.44,Tangipahoa Parish
Louisiana,28.89,Tensas Parish
Louisiana,51.71,Terrebonne Parish
Louisiana,48.47,Union Parish
Louisiana,52.95,Vermilion Parish
Louisiana,35.8,Vernon Parish
Louisiana,40.79,Washington Parish
Louisiana,44.05,Webster Parish
Louisiana,63.56,West Baton Rouge Parish
Louisiana,44.96,West Carroll Parish
Louisiana,57.48,West Feliciana Parish
Louisiana,51.88,Winn Parish
Maine,60.09,Androscoggin County
Maine,50.4,Aroostook County
Maine,71.41,Cumberland County
Maine,54.56,Franklin County
Maine,62.28,Hancock County
Maine,61.62,Kennebec County
Maine,59.05,Knox County
Maine,55.62,Lincoln County
Maine,53.46,Oxford County
Maine,59.17,Penobscot County
Maine,50.39,Piscataquis County
Maine,65.08,Sagadahoc County
Maine,49.27,Somerset County
Maine,56.72,Waldo County
Maine,45.42,Washington County
Maine,68.16,York County
Maryland,58.38,Allegany County
Maryland,70.5,Anne Arundel County
Maryland,68.23,Baltimore County
Maryland,73.49,Calvert County
Maryland,53.01,Caroline County
Maryland,78.12,Carroll County
Maryland,65.3,Cecil County
Maryland,69.25,Charles County
Maryland,52.61,Dorchester County
Maryland,74.46,Frederick County
Maryland,56.92,Garrett County
Maryland,72.48,Harford County
Maryland,77.77,Howard County
Maryland,62.54,Kent County
Maryland,71.61,Montgomery County
Maryland,61.73,Prince George's County
Maryland,70.38,Queen Anne's County
Maryland,63.76,St. Mary's County
Maryland,53.44,Somerset County
Maryland,64.16,Talbot County
Maryland,62.47,Washington County
Maryland,56.13,Wicomico County
Maryland,60.18,Worcester County
Maryland,53.22,Baltimore city
Massachusetts,62.64,Barnstable County
Massachusetts,61.89,Berkshire County
Massachusetts,61.73,Bristol County
Massachusetts,63.5,Dukes County
Massachusetts,65.06,Essex County
Massachusetts,61.45,Franklin County
Massachusetts,54.96,Hampden County
Massachusetts,73.51,Hampshire County
Massachusetts,75.12,Middlesex County
Massachusetts,67.48,Nantucket County
Massachusetts,76.92,Norfolk County
Massachusetts,69.49,Plymouth County
Massachusetts,61.57,Suffolk County
Massachusetts,66.97,Worcester County
Michigan,52.23,Alcona County
Michigan,56.7,Alger County
Michigan,70.73,Allegan County
Michigan,52.02,Alpena County
Michigan,60.25,Antrim County
Michigan,56.22,Arenac County
Michigan,52.36,Baraga County
Michigan,71.54,Barry County
Michigan,61.83,Bay County
Michigan,63.68,Benzie County
Michigan,59.28,Berrien County
Michigan,58.92,Branch County
Michigan,61.28,Calhoun County
Michigan,61.62,Cass County
Michigan,61.83,Charlevoix County
Michigan,53.91,Cheboygan County
Michigan,55.21,Chippewa County
Michigan,43.93,Clare County
Michigan,75.78,Clinton County
Michigan,52.96,Crawford County
Michigan,55.62,Delta County
Michigan,64.54,Dickinson County
Michigan,70.61,Eaton County
Michigan,62.51,Emmet County
Michigan,55.74,Genesee County
Michigan,52.93,Gladwin County
Michigan,55.04,Gogebic County
Michigan,68.12,Grand Traverse County
Michigan,65.47,Gratiot County
Michigan,60.66,Hillsdale County
Michigan,62.18,Houghton County
Michigan,62.21,Huron County
Michigan,67.91,Ingham County
Michigan,67.16,Ionia County
Michigan,50.83,Iosco County
Michigan,54.95,Iron County
Michigan,63.8,Isabella County
Michigan,60.54,Jackson County
Michigan,69.06,Kalamazoo County
Michigan,53.53,Kalkaska County
Michigan,68.22,Kent County
Michigan,55.7,Keweenaw County
Michigan,43.15,Lake County
Michigan,66.25,Lapeer County
Michigan,68.37,Leelanau County
Michigan,65.74,Lenawee County
Michigan,78.3,Livingston County
Michigan,55.25,Luce County
Michigan,55.13,Mackinac County
Michigan,68.08,Macomb County
Michigan,59.72,Manistee County
Michigan,64.27,Marquette County
Michigan,57.25,Mason County
Michigan,57.9,Mecosta County
Michigan,61.31,Menominee County
Michigan,68.98,Midland County
Michigan,56.33,Missaukee County
Michigan,71.04,Monroe County
Michigan,57.91,Montcalm County
Michigan,52.66,Montmorency County
Michigan,59.81,Muskegon County
Michigan,55.03,Newaygo County
Michigan,76.08,Oakland County
Michigan,51.8,Oceana County
Michigan,49.55,Ogemaw County
Michigan,52.47,Ontonagon County
Michigan,54.7,Osceola County
Michigan,44.62,Oscoda County
Michigan,61.38,Otsego County
Michigan,75.96,Ottawa County
Michigan,55.84,Presque Isle County
Michigan,49.3,Roscommon County
Michigan,60.97,Saginaw County
Michigan,62.42,St. Clair County
Michigan,58.13,St. Joseph County
Michigan,58.08,Sanilac County
Michigan,53.07,Schoolcraft County
Michigan,65.77,Shiawassee County
Michigan,61.57,Tuscola County
Michigan,57.61,Van Buren County
Michigan,77.77,Washtenaw County
Michigan,53.96,Wayne County
Michigan,56.49,Wexford County
Minnesota,54.67,Aitkin County
Minnesota,73.17,Anoka County
Minnesota,57.8,Becker County
Minnesota,53.69,Beltrami County
Minnesota,66.61,Benton County
Minnesota,62.25,Big Stone County
Minnesota,71.54,Blue Earth County
Minnesota,74.38,Brown County
Minnesota,65.77,Carlton County
Minnesota,83.35,Carver County
Minnesota,52.15,Cass County
Minnesota,64.53,Chippewa County
Minnesota,72.99,Chisago County
Minnesota,69.95,Clay County
Minnesota,51.66,Clearwater County
Minnesota,63.08,Cook County
Minnesota,68.62,Cottonwood County
Minnesota,61.64,Crow Wing County
Minnesota,75.96,Dakota County
Minnesota,74.53,Dodge County
Minnesota,71.76,Douglas County
Minnesota,66.47,Faribault County
Minnesota,65.97,Fillmore County
Minnesota,60.61,Freeborn County
Minnesota,68.52,Goodhue County
Minnesota,58.11,Grant County
Minnesota,71.65,Hennepin County
Minnesota,68.85,Houston County
Minnesota,57.75,Hubbard County
Minnesota,68.34,Isanti County
Minnesota,59.2,Itasca County
Minnesota,69.93,Jackson County
Minnesota,57.67,Kanabec County
Minnesota,62.4,Kandiyohi County
Minnesota,64.69,Kittson County
Minnesota,60.19,Koochiching County
Minnesota,67.05,Lac qui Parle County
Minnesota,65.68,Lake County
Minnesota,64.75,Lake of the Woods County
Minnesota,70.36,Le Sueur County
Minnesota,66.84,Lincoln County
Minnesota,64.75,Lyon County
Minnesota,69.49,McLeod County
Minnesota,35.75,Mahnomen County
Minnesota,68.12,Marshall County
Minnesota,61.63,Martin County
Minnesota,67.39,Meeker County
Minnesota,58.12,Mille Lacs County
Minnesota,60.63,Morrison County
Minnesota,61.3,Mower County
Minnesota,64.52,Murray County
Minnesota,73.87,Nicollet County
Minnesota,59.93,Nobles County
Minnesota,62.13,Norman County
Minnesota,74.48,Olmsted County
Minnesota,65.51,Todd County
Minnesota,70.41,Pennington County
Minnesota,61.92,Pine County
Minnesota,58.54,Pipestone County
Minnesota,65.05,Polk County
Minnesota,69.19,Pope County
Minnesota,63.4,Ramsey County
Minnesota,70.09,Red Lake County
Minnesota,65.08,Redwood County
Minnesota,64.68,Renville County
Minnesota,66.6,Rice County
Minnesota,70.36,Rock County
Minnesota,73.02,Roseau County
Minnesota,66.37,St. Louis County
Minnesota,78.4,Scott County
Minnesota,78.27,Sherburne County
Minnesota,71.35,Sibley County
Minnesota,69.98,Stearns County
Minnesota,67.38,Steele County
Minnesota,72.71,Stevens County
Minnesota,61.82,Swift County
Minnesota,55.31,Todd County
Minnesota,67.53,Traverse County
Minnesota,69.83,Wabasha County
Minnesota,51.39,Wadena County
Minnesota,64.78,Waseca County
Minnesota,79.12,Washington County
Minnesota,56.92,Washington County
Minnesota,69.99,Wilkin County
Minnesota,71.3,Winona County
Minnesota,78.19,Wright County
Minnesota,63.87,Yellow Medicine County
Mississippi,42.17,Adams County
Mississippi,50.44,Alcorn County
Mississippi,42.75,Amite County
Mississippi,49.65,Attala County
Mississippi,53.41,Benton County
Mississippi,39.93,Bolivar County
Mississippi,44.72,Calhoun County
Mississippi,50.65,Carroll County
Mississippi,50.96,Chickasaw County
Mississippi,51.05,Choctaw County
Mississippi,38.49,Claiborne County
Mississippi,52.52,Clarke County
Mississippi,50.94,Clay County
Mississippi,36.32,Coahoma County
Mississippi,50.7,Copiah County
Mississippi,49.46,Covington County
Mississippi,68.59,DeSoto County
Mississippi,51.77,Forrest County
Mississippi,49.08,Franklin County
Mississippi,49.67,George County
Mississippi,57.94,Greene County
Mississippi,47.21,Grenada County
Mississippi,55.65,Hancock County
Mississippi,45.89,Harrison County
Mississippi,51.71,Hinds County
Mississippi,32.95,Holmes County
Mississippi,31.24,Humphreys County
Mississippi,25.25,Issaquena County
Mississippi,54.32,Itawamba County
Mississippi,53.75,Jackson County
Mississippi,46.48,Jasper County
Mississippi,37.58,Jefferson County
Mississippi,44.62,Jefferson Davis County
Mississippi,54.07,Jones County
Mississippi,46.62,Kemper County
Mississippi,71.85,Lafayette County
Mississippi,57.47,Lamar County
Mississippi,52.4,Lauderdale County
Mississippi,48.03,Lawrence County
Mississippi,45.92,Leake County
Mississippi,60.76,Lee County
Mississippi,39.45,Leflore County
Mississippi,54.99,Lincoln County
Mississippi,53.86,Lowndes County
Mississippi,70.75,Madison County
Mississippi,44.23,Marion County
Mississippi,48.39,Marshall County
Mississippi,52.73,Monroe County
Mississippi,44.34,Montgomery County
Mississippi,45.46,Neshoba County
Mississippi,51.78,Newton County
Mississippi,38.66,Noxubee County
Mississippi,67.79,Oktibbeha County
Mississippi,45.55,Panola County
Mississippi,54.02,Pearl River County
Mississippi,41.85,Perry County
Mississippi,46.6,Pike County
Mississippi,55.24,Pontotoc County
Mississippi,57,Prentiss County
Mississippi,31.37,Quitman County
Mississippi,65.93,Rankin County
Mississippi,47.54,Scott County
Mississippi,38.55,Sharkey County
Mississippi,48.88,Simpson County
Mississippi,51.23,Smith County
Mississippi,46.85,Stone County
Mississippi,44.46,Sunflower County
Mississippi,38.49,Tallahatchie County
Mississippi,55.6,Tate County
Mississippi,49.75,Tippah County
Mississippi,50.65,Tishomingo County
Mississippi,40.82,Tunica County
Mississippi,56.83,Union County
Mississippi,48.18,Walthall County
Mississippi,51.95,Warren County
Mississippi,37.68,Washington County
Mississippi,49.43,Wayne County
Mississippi,54.45,Webster County
Mississippi,40.86,Wilkinson County
Mississippi,46.11,Winston County
Mississippi,44.44,Yalobusha County
Mississippi,41.66,Yazoo County
Missouri,68.71,Adair County
Missouri,71.93,Andrew County
Missouri,63.34,Atchison County
Missouri,57.34,Audrain County
Missouri,53.12,Barry County
Missouri,53.27,Barton County
Missouri,59.96,Bates County
Missouri,50.15,Benton County
Missouri,57.19,Bollinger County
Missouri,74.79,Boone County
Missouri,59.65,Buchanan County
Missouri,49.58,Butler County
Missouri,58.72,Caldwell County
Missouri,65.55,Callaway County
Missouri,56.8,Camden County
Missouri,69.47,Cape Girardeau County
Missouri,59.69,Carroll County
Missouri,47.21,Carter County
Missouri,70.48,Cass County
Missouri,37.8,Cedar County
Missouri,64.84,Chariton County
Missouri,65.23,Christian County
Missouri,54.92,Clark County
Missouri,72.93,Clay County
Missouri,70.49,Clinton County
Missouri,71.66,Cole County
Missouri,65.54,Cooper County
Missouri,51.5,Crawford County
Missouri,50.71,Dade County
Missouri,46.81,Dallas County
Missouri,54.38,Daviess County
Missouri,68.87,DeKalb County
Missouri,50.66,Dent County
Missouri,46.94,Douglas County
Missouri,42.41,Dunklin County
Missouri,68.36,Franklin County
Missouri,65.2,Gasconade County
Missouri,56.36,Gentry County
Missouri,62.65,Greene County
Missouri,51.47,Grundy County
Missouri,54.26,Harrison County
Missouri,50.93,Henry County
Missouri,47.8,Hickory County
Missouri,65.45,Holt County
Missouri,66.79,Howard County
Missouri,46.41,Howell County
Missouri,48.86,Iron County
Missouri,64.28,Jackson County
Missouri,56.82,Jasper County
Missouri,68.58,Jefferson County
Missouri,57.93,Johnson County
Missouri,53.23,Knox County
Missouri,55.65,Laclede County
Missouri,64,Lafayette County
Missouri,51.37,Lawrence County
Missouri,61.38,Lewis County
Missouri,70.33,Lincoln County
Missouri,64.62,Linn County
Missouri,59.65,Livingston County
Missouri,44.29,McDonald County
Missouri,58.45,Macon County
Missouri,49.72,Madison County
Missouri,55.29,Maries County
Missouri,61.87,Marion County
Missouri,58,Mercer County
Missouri,60,Miller County
Missouri,45.88,Mississippi County
Missouri,61.39,Moniteau County
Missouri,60.15,Monroe County
Missouri,61.99,Montgomery County
Missouri,41.47,Morgan County
Missouri,47.09,New Madrid County
Missouri,56.79,Newton County
Missouri,70.9,Nodaway County
Missouri,39.08,Oregon County
Missouri,75.96,Osage County
Missouri,45.5,Ozark County
Missouri,40.08,Pemiscot County
Missouri,69.48,Perry County
Missouri,54.61,Pettis County
Missouri,61.25,Phelps County
Missouri,62.19,Pike County
Missouri,77.05,Platte County
Missouri,52.99,Polk County
Missouri,38.52,Pulaski County
Missouri,51.88,Putnam County
Missouri,65.82,Ralls County
Missouri,58.6,Randolph County
Missouri,66.41,Ray County
Missouri,50.8,Reynolds County
Missouri,44.25,Ripley County
Missouri,80.94,St. Charles County
Missouri,49.48,St. Clair County
Missouri,71.47,Ste. Genevieve County
Missouri,58.11,St. Francois County
Missouri,71.85,St. Louis County
Missouri,63.65,Saline County
Missouri,54.03,Schuyler County
Missouri,45.27,Scotland County
Missouri,54.59,Scott County
Missouri,42.93,Shannon County
Missouri,56.37,Shelby County
Missouri,48.31,Stoddard County
Missouri,57.14,Stone County
Missouri,60.06,Sullivan County
Missouri,51.57,Taney County
Missouri,43.66,Texas County
Missouri,54.44,Vernon County
Missouri,66.03,Warren County
Missouri,48.26,Washington County
Missouri,41.54,Wayne County
Missouri,54.14,Webster County
Missouri,61.44,Worth County
Missouri,42.65,Wright County
Missouri,58.05,St. Louis city
Montana,58.04,Beaverhead County
Montana,31.28,Big Horn County
Montana,37.17,Blaine County
Montana,60.12,Broadwater County
Montana,61.04,Carbon County
Montana,47.78,Carter County
Montana,48.5,Cascade County
Montana,48.81,Chouteau County
Montana,57.88,Custer County
Montana,71.46,Daniels County
Montana,66.65,Dawson County
Montana,49.41,Deer Lodge County
Montana,71.22,Fallon County
Montana,57.05,Fergus County
Montana,57.37,Flathead County
Montana,72.07,Gallatin County
Montana,60.99,Garfield County
Montana,23.02,Glacier County
Montana,49.26,Golden Valley County
Montana,55.9,Granite County
Montana,52.04,Hill County
Montana,62.47,Jefferson County
Montana,58.54,Judith Basin County
Montana,43.82,Lake County
Montana,63.03,Lewis and Clark County
Montana,44.49,Liberty County
Montana,44.5,Lincoln County
Montana,63.29,McCone County
Montana,58.36,Madison County
Montana,51.49,Meagher County
Montana,46.5,Mineral County
Montana,65.51,Missoula County
Montana,47.14,Musselshell County
Montana,63.94,Park County
Montana,67.03,Petroleum County
Montana,51.12,Phillips County
Montana,49.54,Pondera County
Montana,63.97,Powder River County
Montana,55.12,Powell County
Montana,43.7,Prairie County
Montana,49.8,Ravalli County
Montana,65.96,Richland County
Montana,38.02,Roosevelt County
Montana,52.34,Rosebud County
Montana,45.28,Sanders County
Montana,67.93,Sheridan County
Montana,57.8,Silver Bow County
Montana,66.86,Stillwater County
Montana,67.99,Sweet Grass County
Montana,56.12,Teton County
Montana,52.53,Toole County
Montana,60.59,Treasure County
Montana,54.96,Valley County
Montana,44.48,Wheatland County
Montana,68.92,Wibaux County
Montana,63.12,Yellowstone County
Nebraska,66.74,Adams County
Nebraska,69.2,Antelope County
Nebraska,51.71,Arthur County
Nebraska,73.49,Banner County
Nebraska,70.02,Blaine County
Nebraska,73.06,Boone County
Nebraska,64.81,Box Butte County
Nebraska,62.62,Boyd County
Nebraska,60.93,Brown County
Nebraska,71.79,Buffalo County
Nebraska,58.91,Burt County
Nebraska,72.26,Butler County
Nebraska,69.43,Cass County
Nebraska,74.31,Cedar County
Nebraska,71.22,Chase County
Nebraska,63.69,Cherry County
Nebraska,63.09,Cheyenne County
Nebraska,68.58,Clay County
Nebraska,69.83,Colfax County
Nebraska,74.69,Cuming County
Nebraska,63.73,Custer County
Nebraska,64.81,Dakota County
Nebraska,68.35,Dawes County
Nebraska,64.21,Dawson County
Nebraska,61.57,Deuel County
Nebraska,72.83,Dixon County
Nebraska,63.85,Dodge County
Nebraska,68.88,Douglas County
Nebraska,68.52,Dundy County
Nebraska,73.55,Fillmore County
Nebraska,60.8,Franklin County
Nebraska,66.43,Frontier County
Nebraska,66.47,Furnas County
Nebraska,66.12,Gage County
Nebraska,53.19,Garden County
Nebraska,72.22,Garfield County
Nebraska,69.18,Gosper County
Nebraska,66.18,Grant County
Nebraska,66.65,Greeley County
Nebraska,64.19,Hall County
Nebraska,78.49,Hamilton County
Nebraska,67.95,Harlan County
Nebraska,71.54,Hayes County
Nebraska,64.26,Hitchcock County
Nebraska,73.27,Holt County
Nebraska,66.62,Hooker County
Nebraska,77.04,Howard County
Nebraska,66.15,Jefferson County
Nebraska,70.35,Johnson County
Nebraska,71.29,Kearney County
Nebraska,60.4,Keith County
Nebraska,72.34,Keya Paha County
Nebraska,46.84,Kimball County
Nebraska,66.81,Knox County
Nebraska,72.7,Lancaster County
Nebraska,65.3,Lincoln County
Nebraska,67.86,Logan County
Nebraska,68.84,Loup County
Nebraska,73.33,McPherson County
Nebraska,69.05,Madison County
Nebraska,67.66,Merrick County
Nebraska,63.42,Morrill County
Nebraska,71.32,Nance County
Nebraska,67.14,Nemaha County
Nebraska,67.7,Nuckolls County
Nebraska,67.7,Otoe County
Nebraska,55.17,Pawnee County
Nebraska,71.53,Perkins County
