state,county,pct_employed,pct_private
Wisconsin,Door County,96.46,66.55
Wisconsin,Douglas County,95.99,66.74
Wisconsin,Dunn County,96.62,67.02
Wisconsin,Eau Claire County,96.11,68.69
Wisconsin,Florence County,94.31,56.92
Wisconsin,Fond du Lac County,96.45,71.93
Wisconsin,Forest County,95.05,53.56
Wisconsin,Grant County,97.01,72.61
Wisconsin,Green County,96.73,71.16
Wisconsin,Green Lake County,97.02,63.41
Wisconsin,Iowa County,97.91,74.34
Wisconsin,Iron County,94.47,57.98
Wisconsin,Jackson County,94.84,59.32
Wisconsin,Jefferson County,96.74,71.66
Wisconsin,Juneau County,96.21,58.83
Wisconsin,Kenosha County,93.57,65.62
Wisconsin,Kewaunee County,98.02,71.77
Wisconsin,La Crosse County,96.51,72.84
Wisconsin,Lafayette County,98.25,66.19
Wisconsin,Langlade County,95.21,58.61
Wisconsin,Lincoln County,96.15,69.08
Wisconsin,Manitowoc County,97.6,70.87
Wisconsin,Marathon County,97.04,68.37
Wisconsin,Marinette County,95.56,62.91
Wisconsin,Marquette County,95.83,60.52
Wisconsin,Menominee County,89.61,29.61
Wisconsin,Milwaukee County,94.88,58.33
Wisconsin,Monroe County,97.72,60.19
Wisconsin,Oconto County,97.38,67.7
Wisconsin,Oneida County,97.77,65.99
Wisconsin,Outagamie County,96.84,73.71
Wisconsin,Ozaukee County,97.25,77.98
Wisconsin,Pepin County,97.57,63.3
Wisconsin,Pierce County,96.88,77.06
Wisconsin,Polk County,96.06,65.87
Wisconsin,Portage County,96.75,73.35
Wisconsin,Price County,98.19,62.12
Wisconsin,Racine County,96.01,65.67
Wisconsin,Richland County,97.88,60.56
Wisconsin,Rock County,95.46,66.16
Wisconsin,Rusk County,95.89,55.97
Wisconsin,St. Croix County,97.94,80
Wisconsin,Sauk County,97.69,68.58
Wisconsin,Sawyer County,94.95,57.78
Wisconsin,Shawano County,96.8,63.59
Wisconsin,Sheboygan County,96.69,72.86
Wisconsin,Taylor County,96.4,64.76
Wisconsin,Trempealeau County,97.52,68.3
Wisconsin,Vernon County,97.67,60.37
Wisconsin,Vilas County,94.36,58.44
Wisconsin,Walworth County,96.62,70.91
Wisconsin,Washburn County,96.4,57.24
Wisconsin,Washington County,97.07,77.32
Wisconsin,Waukesha County,96.97,78.7
Wisconsin,Waupaca County,97.67,67.5
Wisconsin,Waushara County,95.87,60.9
Wisconsin,Winnebago County,97.03,70.37
Wisconsin,Wood County,96.04,65.27
Wyoming,Albany County,95.89,74.84
Wyoming,Big Horn County,92.69,57.67
Wyoming,Campbell County,95.92,69.79
Wyoming,Carbon County,96.33,67.2
Wyoming,Converse County,94.63,70.38
Wyoming,Crook County,99,68.34
Wyoming,Fremont County,92.59,51.39
Wyoming,Goshen County,95.43,60.44
Wyoming,Hot Springs County,97.1,56.92
Wyoming,Johnson County,97.19,61.66
Wyoming,Laramie County,95.08,63.19
Wyoming,Lincoln County,97.28,67.51
Wyoming,Natrona County,95.69,66.76
Wyoming,Niobrara County,95.04,60.5
Wyoming,Park County,97.56,64.88
Wyoming,Platte County,97.9,66.02
Wyoming,Sheridan County,96.39,67.19
Wyoming,Sublette County,94.71,69.66
Wyoming,Sweetwater County,93.75,71.96
Wyoming,Teton County,98.16,77.67
Wyoming,Uinta County,95.54,68.7
Wyoming,Washakie County,95.76,64.84
Wyoming,Weston County,96.1,64.49
American Samoa,Western District,,
Guam,Guam,,
Northern Mariana Islands,Rota,,
Northern Mariana Islands,Tinian Municipality,,
Puerto Rico,Adjuntas Municipio,70.21,17.33
Puerto Rico,Aguada Municipio,92.31,26.54
Puerto Rico,Aguadilla Municipio,82.61,28.06
Puerto Rico,Aguas Buenas Municipio,90.32,35.18
Puerto Rico,Aibonito Municipio,93.99,26.61
Puerto Rico,A�asco Municipio,90.4,31.5
Puerto Rico,Arecibo Municipio,82.32,32.52
Puerto Rico,Arroyo Municipio,87.1,19.8
Puerto Rico,Barceloneta Municipio,81.38,35.18
Puerto Rico,Barranquitas Municipio,82.03,23.79
Puerto Rico,Bayam�n Municipio,88.44,42.24
Puerto Rico,Cabo Rojo Municipio,87.15,36.6
Puerto Rico,Caguas Municipio,87.22,40.23
Puerto Rico,Camuy Municipio,92.66,24.73
Puerto Rico,Can�vanas Municipio,77.77,36.33
Puerto Rico,Carolina Municipio,85.69,48.02
Puerto Rico,Cata�o Municipio,83.34,33.9
Puerto Rico,Cayey Municipio,91.86,46.96
Puerto Rico,Ceiba Municipio,89.49,33.54
Puerto Rico,Ciales Municipio,78.45,20.92
Puerto Rico,Cidra Municipio,87.34,43.58
Puerto Rico,Coamo Municipio,93.1,29.88
Puerto Rico,Comer�o Municipio,82.79,24.1
Puerto Rico,Corozal Municipio,74.09,29.24
Puerto Rico,Culebra Municipio,96.72,42.16
Puerto Rico,Dorado Municipio,81.23,44.85
Puerto Rico,Fajardo Municipio,74.13,31.25
Puerto Rico,Florida Municipio,81.1,25.17
Puerto Rico,Gu�nica Municipio,65.15,19.14
Puerto Rico,Guayama Municipio,91.23,25.47
Puerto Rico,Guayanilla Municipio,76.35,28.79
Puerto Rico,Guaynabo Municipio,90.45,54.96
Puerto Rico,Gurabo Municipio,84.01,46.64
Puerto Rico,Hatillo Municipio,93.94,33.71
Puerto Rico,Hormigueros Municipio,79.46,36.54
Puerto Rico,Humacao Municipio,90.5,32.15
Puerto Rico,Isabela Municipio,89.24,27.38
Puerto Rico,Jayuya Municipio,85.54,19.15
Puerto Rico,Juana D�az Municipio,78.64,34.41
Puerto Rico,Juncos Municipio,80.19,31.12
Puerto Rico,Lajas Municipio,80.5,27.86
Puerto Rico,Lares Municipio,86.04,23.1
Puerto Rico,Las Mar�as Municipio,93.95,32.32
Puerto Rico,Las Piedras Municipio,86.95,36.14
Puerto Rico,Lo�za Municipio,74.36,27.38
Puerto Rico,Luquillo Municipio,74.48,31.22
Puerto Rico,Manat� Municipio,81.78,30.37
Puerto Rico,Maricao Municipio,92.87,27.69
Puerto Rico,Maunabo Municipio,74.4,24.29
Puerto Rico,Mayag�ez Municipio,74.1,31.33
Puerto Rico,Moca Municipio,77.12,26.05
Puerto Rico,Morovis Municipio,81.94,25.37
Puerto Rico,Naguabo Municipio,82.83,24.02
Puerto Rico,Naranjito Municipio,81.82,32.63
Puerto Rico,Orocovis Municipio,74.54,18.82
Puerto Rico,Patillas Municipio,81.15,21.13
Puerto Rico,Pe�uelas Municipio,82.03,23.96
Puerto Rico,Ponce Municipio,88.31,28.84
Puerto Rico,Quebradillas Municipio,94.87,25.86
Puerto Rico,Rinc�n Municipio,92.96,34.77
Puerto Rico,R�o Grande Municipio,79.43,38.5
Puerto Rico,Sabana Grande Municipio,81.6,30.82
Puerto Rico,Salinas Municipio,94.16,26.02
Puerto Rico,San Germ�n Municipio,92.51,33.94
Puerto Rico,San Juan Municipio,83.85,44.87
Puerto Rico,San Lorenzo Municipio,91.12,31.42
Puerto Rico,San Sebasti�n Municipio,84.54,25.38
Puerto Rico,Santa Isabel Municipio,93.5,29.45
Puerto Rico,Toa Alta Municipio,89.74,48.88
Puerto Rico,Toa Baja Municipio,85.64,39.97
Puerto Rico,Trujillo Alto Municipio,95.28,53.18
Puerto Rico,Utuado Municipio,66.67,21.67
Puerto Rico,Vega Alta Municipio,80.28,32.18
Puerto Rico,Vega Baja Municipio,81.94,29.46
Puerto Rico,Vieques Municipio,86.88,18.03
Puerto Rico,Villalba Municipio,79.96,27.61
Puerto Rico,Yabucoa Municipio,81.89,26.13
Puerto Rico,Yauco Municipio,82.45,29.11
